0 0.1 1 0.75 0 0.1  0.04 0.166667 1 0.990613 0.625 0.699782 0.890462
0 0.1 1 0.8 0 0.1  0.04 0.166667 1 1 0.625 0.699782 0.890462
0 0.1 1 0.85 0 0.1  0.04 0.166667 1 1 0.625 0.699782 0.890462
0 0.1 1 0.9 0 0.1  0.04 0.166667 1 0.976354 0.625 0.699782 0.890462
0 0.1 1 0.95 0 0.1  0.04 0.166667 1 0.99009 0.625 0.699782 0.890462
0 0.1 1 1 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.05 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.1 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.15 0 0.1  0.04 0.166667 1 0.991931 0.5 0.699782 0.890462
0 0.1 1 1.2 0 0.1  0.04 0.166667 1 0.995592 0.5 0.699782 0.890462
0 0.1 1 1.25 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.3 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.35 0 0.1  0.04 0.166667 1 0.983523 0.5 0.699782 0.890462
0 0.1 1 1.4 0 0.1  0.04 0.166667 1 0.988868 0.5 0.699782 0.890462
0 0.1 1 1.45 0 0.1  0.04 0.166667 1 0.99458 0.5 0.699782 0.890462
0 0.1 1 1.5 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.55 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.6 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.65 0 0.1  0.04 0.166667 1 1 0.5 0.699782 0.890462
0 0.1 1 1.7 0 0.1  0.04 0.166667 1 0.996227 0.375 0.699782 0.890462
0 0.1 1 1.75 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 1.8 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 1.85 0 0.1  0.04 0.166667 1 0.950834 0.375 0.699782 0.890462
0 0.1 1 1.9 0 0.1  0.04 0.166667 1 0.96006 0.375 0.699782 0.890462
0 0.1 1 1.95 0 0.1  0.04 0.166667 1 0.990051 0.375 0.699782 0.890462
0 0.1 1 2 0 0.1  0.04 0.166667 1 1 0.25 0.699782 0.890462
0 0.1 1 2.05 0 0.1  0.04 0.166667 1 1 0.25 0.699782 0.890462
0 0.1 1 2.1 0 0.1  0.04 0.166667 1 1 0.25 0.699782 0.890462
0 0.1 1 2.15 0 0.1  0.04 0.166667 1 1 0.25 0.699782 0.890462
0 0.1 1 2.2 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 2.25 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.3 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.35 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.4 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.45 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.5 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.55 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.6 0 0.1  0.04 0.166667 1 0.985468 0.375 0.699782 0.890462
0 0.1 1 2.65 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.7 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.75 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.8 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.85 0 0.1  0.04 0.166667 1 1 0.375 0.699782 0.890462
0 0.1 1 2.9 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 2.95 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.05 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.1 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.15 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.2 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.25 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.3 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.35 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.4 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.45 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.5 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.55 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.6 0 0.1  0.04 0.166667 1 0.961886 0.375 0.699782 0.890462
0 0.1 1 3.65 0 0.1  0.04 0.166667 1 0.978918 0.375 0.699782 0.890462
0 0.1 1 3.7 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 3.75 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 3.8 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 3.85 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 3.9 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 3.95 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 4 0 0.1  0.04 0.166667 1 0.978918 0.25 0.699782 0.890462
0 0.1 1 0.1 1 0.1  0.22 0.222222 1 0.999596 0.875 0.685335 0.816373
0 0.1 1 0.1 1 0.15  0.66 0.444444 1 1 0.875 0.685335 0.784849
0 0.1 1 0.1 1 0.2  0.74 0.388889 1 1 0.875 0.690834 0.772754
0 0.1 1 0.1 1 0.25  0.78 0.444444 1 1 0.875 0.681484 0.760636
0 0.1 1 0.1 1 0.3  0.8 0.277778 1 0.997794 0.625 0.645399 0.747178
0 0.1 1 0.1 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.15 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.15 1 0.15  0.66 0.444444 1 1 0.875 0.685335 0.784849
0 0.1 1 0.15 1 0.2  0.74 0.388889 1 1 0.875 0.690834 0.772754
0 0.1 1 0.15 1 0.25  0.78 0.444444 1 1 0.75 0.681484 0.760636
0 0.1 1 0.15 1 0.3  0.8 0.277778 1 0.997794 0.625 0.645399 0.747178
0 0.1 1 0.15 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.2 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.2 1 0.15  0.66 0.444444 1 1 0.875 0.685335 0.784849
0 0.1 1 0.2 1 0.2  0.74 0.388889 1 1 0.75 0.690834 0.772754
0 0.1 1 0.2 1 0.25  0.78 0.444444 1 1 0.625 0.681484 0.760636
0 0.1 1 0.2 1 0.3  0.8 0.277778 1 0.997794 0.625 0.645399 0.747178
0 0.1 1 0.2 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.25 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.25 1 0.15  0.66 0.444444 1 1 0.875 0.685335 0.784849
0 0.1 1 0.25 1 0.2  0.74 0.388889 1 1 0.75 0.690834 0.772754
0 0.1 1 0.25 1 0.25  0.78 0.444444 1 1 0.75 0.681484 0.760636
0 0.1 1 0.25 1 0.3  0.8 0.277778 1 0.997794 0.625 0.645399 0.747178
0 0.1 1 0.25 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.3 1 0.1  0.22 0.222222 1 1 0.75 0.685335 0.816373
0 0.1 1 0.3 1 0.15  0.66 0.444444 1 1 0.75 0.685335 0.784849
0 0.1 1 0.3 1 0.2  0.74 0.388889 1 1 0.75 0.690834 0.772754
0 0.1 1 0.3 1 0.25  0.78 0.444444 1 1 0.75 0.681484 0.760636
0 0.1 1 0.3 1 0.3  0.8 0.277778 1 0.9986 0.625 0.645399 0.747178
0 0.1 1 0.3 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.35 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.35 1 0.15  0.66 0.444444 1 1 0.875 0.685335 0.784849
0 0.1 1 0.35 1 0.2  0.74 0.388889 1 1 0.875 0.690834 0.772754
0 0.1 1 0.35 1 0.25  0.78 0.444444 1 1 0.75 0.681484 0.760636
0 0.1 1 0.35 1 0.3  0.8 0.277778 1 1 0.75 0.645399 0.747178
0 0.1 1 0.35 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.4 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.4 1 0.15  0.66 0.444444 1 1 0.875 0.685335 0.784849
0 0.1 1 0.4 1 0.2  0.74 0.388889 1 1 0.75 0.690834 0.772754
0 0.1 1 0.4 1 0.25  0.78 0.444444 1 1 0.75 0.681484 0.760636
0 0.1 1 0.4 1 0.3  0.8 0.277778 1 1 0.625 0.645399 0.747178
0 0.1 1 0.4 1 0.35  0.8 0.166667 1 1 0.625 0.588598 0.711312
0 0.1 1 0.45 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.45 1 0.15  0.66 0.444444 1 1 0.75 0.685335 0.784849
0 0.1 1 0.45 1 0.2  0.74 0.388889 1 1 0.75 0.690834 0.772754
0 0.1 1 0.45 1 0.25  0.78 0.444444 1 1 0.625 0.681484 0.760636
0 0.1 1 0.45 1 0.3  0.8 0.277778 1 1 0.625 0.645399 0.747178
0 0.1 1 0.45 1 0.35  0.8 0.166667 1 0.991432 0.625 0.588598 0.711312
0 0.1 1 0.5 1 0.1  0.22 0.222222 1 1 0.875 0.685335 0.816373
0 0.1 1 0.5 1 0.15  0.66 0.444444 1 1 0.75 0.685335 0.784849
0 0.1 1 0.5 1 0.2  0.74 0.388889 1 1 0.625 0.690834 0.772754
0 0.1 1 0.5 1 0.25  0.78 0.444444 1 1 0.625 0.681484 0.760636
0 0.1 1 0.5 1 0.3  0.8 0.277778 1 1 0.625 0.645399 0.747178
0 0.1 1 0.5 1 0.35  0.8 0.166667 1 0.991432 0.625 0.588598 0.711312
0 0.1 1 0.55 1 0.1  0.22 0.222222 1 1 0.75 0.685335 0.816373
0 0.1 1 0.55 1 0.15  0.66 0.444444 1 1 0.5 0.685335 0.784849
0 0.1 1 0.55 1 0.2  0.74 0.388889 1 1 0.625 0.690834 0.772754
0 0.1 1 0.55 1 0.25  0.78 0.444444 1 1 0.625 0.681484 0.760636
0 0.1 1 0.55 1 0.3  0.8 0.277778 1 0.998389 0.625 0.645399 0.747178
0 0.1 1 0.55 1 0.35  0.8 0.166667 1 0.991432 0.625 0.588598 0.711312
0 0.1 1 0.6 1 0.1  0.22 0.222222 1 1 0.5 0.685335 0.816373
0 0.1 1 0.6 1 0.15  0.66 0.444444 1 1 0.625 0.685335 0.784849
0 0.1 1 0.6 1 0.2  0.74 0.388889 1 1 0.625 0.690834 0.772754
0 0.1 1 0.6 1 0.25  0.78 0.444444 1 1 0.625 0.681484 0.760636
0 0.1 1 0.6 1 0.3  0.8 0.277778 1 0.998389 0.625 0.645399 0.747178
0 0.1 1 0.6 1 0.35  0.8 0.166667 1 0.991432 0.5 0.588598 0.711312
0 0.1 1 0.65 1 0.1  0.22 0.222222 1 1 0.625 0.685335 0.816373
0 0.1 1 0.65 1 0.15  0.66 0.444444 1 1 0.625 0.685335 0.784849
0 0.1 1 0.65 1 0.2  0.74 0.388889 1 1 0.625 0.690834 0.772754
0 0.1 1 0.65 1 0.25  0.78 0.444444 1 1 0.625 0.681484 0.760636
0 0.1 1 0.65 1 0.3  0.8 0.277778 1 0.998389 0.5 0.645399 0.747178
0 0.1 1 0.65 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 0.7 1 0.1  0.22 0.222222 1 1 0.625 0.685335 0.816373
0 0.1 1 0.7 1 0.15  0.66 0.444444 1 1 0.625 0.685335 0.784849
0 0.1 1 0.7 1 0.2  0.74 0.388889 1 1 0.625 0.690834 0.772754
0 0.1 1 0.7 1 0.25  0.78 0.444444 1 1 0.5 0.681484 0.760636
0 0.1 1 0.7 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 0.7 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 0.75 1 0.1  0.22 0.222222 1 1 0.625 0.685335 0.816373
0 0.1 1 0.75 1 0.15  0.66 0.444444 1 1 0.625 0.685335 0.784849
0 0.1 1 0.75 1 0.2  0.74 0.388889 1 1 0.5 0.690834 0.772754
0 0.1 1 0.75 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 0.75 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 0.75 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 0.8 1 0.1  0.22 0.222222 1 1 0.625 0.685335 0.816373
0 0.1 1 0.8 1 0.15  0.66 0.444444 1 1 0.5 0.685335 0.784849
0 0.1 1 0.8 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 0.8 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 0.8 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 0.8 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 0.85 1 0.1  0.22 0.222222 1 1 0.5 0.685335 0.816373
0 0.1 1 0.85 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 0.85 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 0.85 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 0.85 1 0.3  0.8 0.277778 1 0.996183 0.375 0.645399 0.747178
0 0.1 1 0.85 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 0.9 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 0.9 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 0.9 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 0.9 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 0.9 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 0.9 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 0.95 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 0.95 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 0.95 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 0.95 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 0.95 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 0.95 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1 1 0.3  0.8 0.277778 1 0.996183 0.375 0.645399 0.747178
0 0.1 1 1 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.05 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.05 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.05 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.05 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.05 1 0.3  0.8 0.277778 1 0.996183 0.375 0.645399 0.747178
0 0.1 1 1.05 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.1 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.1 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.1 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.1 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.1 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.1 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.15 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.15 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.15 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.15 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.15 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.15 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.2 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.2 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.2 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.2 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.2 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.2 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.25 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.25 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.25 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.25 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.25 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.25 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.3 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.3 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.3 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.3 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.3 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.3 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.35 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.35 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.35 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.35 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.35 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.35 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.4 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.4 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.4 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.4 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.4 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.4 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.45 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.45 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.45 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.45 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.45 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.45 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.5 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.5 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.5 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.5 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.5 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.5 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.55 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.55 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.55 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.55 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.55 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.55 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.6 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.6 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.6 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.6 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.6 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.6 1 0.35  0.8 0.166667 1 0.991432 0.375 0.588598 0.711312
0 0.1 1 1.65 1 0.1  0.22 0.222222 1 1 0.375 0.685335 0.816373
0 0.1 1 1.65 1 0.15  0.66 0.444444 1 1 0.375 0.685335 0.784849
0 0.1 1 1.65 1 0.2  0.74 0.388889 1 1 0.375 0.690834 0.772754
0 0.1 1 1.65 1 0.25  0.78 0.444444 1 1 0.375 0.681484 0.760636
0 0.1 1 1.65 1 0.3  0.8 0.277778 1 0.998389 0.375 0.645399 0.747178
0 0.1 1 1.65 1 0.35  0.8 0.166667 1 0.991432 0.125 0.588598 0.711312
0 0.1 1 1.7 1 0.1  0.22 0.222222 1 1 0.25 0.685335 0.816373
0 0.1 1 1.7 1 0.15  0.66 0.444444 1 1 0.25 0.685335 0.784849
0 0.1 1 1.7 1 0.2  0.74 0.388889 1 1 0.25 0.690834 0.772754
0 0.1 1 1.7 1 0.25  0.78 0.444444 1 1 0.25 0.681484 0.760636
0 0.1 1 1.7 1 0.3  0.8 0.277778 1 0.998389 0.125 0.645399 0.747178
0 0.1 1 1.7 1 0.35  0.8 0.166667 1 0.991432 0.125 0.588598 0.711312
0 0.1 1 1.75 1 0.1  0.22 0.222222 1 1 0.25 0.685335 0.816373
0 0.1 1 1.75 1 0.15  0.66 0.444444 1 1 0.25 0.685335 0.784849
0 0.1 1 1.75 1 0.2  0.74 0.388889 1 1 0.25 0.690834 0.772754
0 0.1 1 1.75 1 0.25  0.78 0.444444 1 1 0.125 0.681484 0.760636
0 0.1 1 1.75 1 0.3  0.8 0.277778 1 0.998389 0.125 0.645399 0.747178
0 0.1 1 1.75 1 0.35  0.8 0.166667 1 0.991432 0.125 0.588598 0.711312
0 0.1 1 1.8 1 0.1  0.22 0.222222 1 1 0.25 0.685335 0.816373
0 0.1 1 1.8 1 0.15  0.66 0.444444 1 1 0.25 0.685335 0.784849
0 0.1 1 1.8 1 0.2  0.74 0.388889 1 1 0.125 0.690834 0.772754
0 0.1 1 1.8 1 0.25  0.78 0.444444 1 1 0.125 0.681484 0.760636
0 0.1 1 1.8 1 0.3  0.8 0.277778 1 0.992834 0.125 0.645399 0.747178
0 0.1 1 1.8 1 0.35  0.8 0.166667 1 0.991432 0.125 0.588598 0.711312
0 0.1 1 1.85 1 0.1  0.22 0.222222 1 1 0.25 0.685335 0.816373
0 0.1 1 1.85 1 0.15  0.66 0.444444 1 1 0.125 0.685335 0.784849
